Title,Genre,Year,Rating,BoxOffice
movie5696,action,2005,1.3,194826
movie5697,action,1996,5.0,128028
movie5698,drama,2003,2.2,152758
movie5699,animation,1997,4.2,81567
movie5700,horror,2003,4.2,122085
movie5701,horror,2021,4.1,174700
movie5702,animation,2003,1.7,14128
movie5703,sci-fi,2016,2.3,156836
movie5704,thriller,2022,1.6,133539
movie5705,sci-fi,2011,4.2,56544
movie5706,horror,2019,2.5,172721
movie5707,action,1999,2.7,50527
movie5708,action,2007,4.8,102732
movie5709,action,2009,2.7,36338
movie5710,action,2019,3.6,66122
movie5711,comedy,2001,2.5,136391
movie5712,sci-fi,2015,2.6,118022
movie5713,romance,2014,2.8,181423
movie5714,animation,2015,1.7,108973
movie5715,horror,1999,4.8,182725
movie5716,horror,2014,1.6,165507
movie5717,drama,2010,3.0,176298
movie5718,thriller,1991,4.1,122122
movie5719,horror,2012,3.8,53178
movie5720,romance,2020,4.9,79898
movie5721,drama,2003,4.6,81230
movie5722,sci-fi,1998,3.8,133415
movie5723,drama,2004,1.3,167215
movie5724,thriller,2017,1.0,22420
movie5725,romance,1994,2.5,199646
movie5726,sci-fi,2006,2.2,62312
movie5727,sci-fi,2022,3.2,68391
movie5728,thriller,2001,2.3,16304
movie5729,horror,2018,4.3,73489
movie5730,comedy,2012,4.9,99055
movie5731,sci-fi,2010,2.1,28562
movie5732,thriller,2006,2.7,102699
movie5733,romance,2010,4.3,124618
movie5734,romance,2007,2.4,64266
movie5735,horror,2016,4.9,172297
movie5736,drama,1995,2.9,108306
movie5737,comedy,2013,2.9,116322
movie5738,romance,1993,3.2,24798
movie5739,thriller,1993,3.4,99137
movie5740,romance,2006,2.6,32580
movie5741,animation,1992,3.1,6114
movie5742,thriller,1993,2.8,147244
movie5743,sci-fi,1993,1.7,72699
movie5744,action,2017,3.5,26584
movie5745,romance,2022,1.2,139744
movie5746,animation,2018,3.8,156981
movie5747,action,2021,4.3,54086
movie5748,thriller,2006,2.3,117480
movie5749,animation,2024,3.1,75555
movie5750,drama,2011,1.4,13523
movie5751,sci-fi,1999,3.3,97745
movie5752,action,1992,4.8,5018
movie5753,romance,2020,2.5,42331
movie5754,horror,2018,3.2,117043
movie5755,drama,2003,2.3,120608
movie5756,animation,2009,4.7,96563
movie5757,comedy,2000,2.2,137493
movie5758,horror,2013,1.2,130880
movie5759,horror,1996,2.8,122644
movie5760,drama,2013,3.4,60636
movie5761,romance,1990,2.9,129023
movie5762,animation,2023,1.2,186022
movie5763,horror,2019,3.6,115037
movie5764,romance,1999,3.2,114917
movie5765,romance,1991,4.3,124781
movie5766,action,2024,4.1,87491
movie5767,drama,2019,2.8,64651
movie5768,romance,1996,2.3,155082
movie5769,thriller,2001,1.4,82574
movie5770,comedy,1998,1.6,142219
movie5771,sci-fi,2007,2.6,90934
movie5772,drama,1995,2.6,154315
movie5773,action,2009,2.2,108828
movie5774,comedy,2022,3.5,16232
movie5775,romance,2013,2.8,58659
movie5776,animation,2023,3.0,62296
movie5777,animation,2023,4.4,67003
movie5778,drama,2009,2.4,56125
movie5779,comedy,1998,1.9,12573
movie5780,drama,2009,4.2,48624
movie5781,sci-fi,2000,2.0,25346
movie5782,horror,1992,3.5,184435
movie5783,action,2024,3.5,34904
movie5784,sci-fi,1995,3.3,115162
movie5785,thriller,2002,4.8,124179
movie5786,comedy,1993,3.3,120365
movie5787,horror,2011,4.7,180751
movie5788,romance,2022,4.2,47290
movie5789,thriller,2006,2.4,164428
movie5790,animation,1994,3.3,15205
movie5791,sci-fi,2020,4.3,107866
movie5792,comedy,2018,2.6,165333
movie5793,action,2014,4.4,193613
movie5794,thriller,2003,2.2,19650
movie5795,sci-fi,2023,2.9,112744
movie5796,thriller,1991,3.6,170956
movie5797,thriller,2015,4.5,56421
movie5798,horror,1997,3.9,55198
movie5799,action,1996,1.7,31934
movie5800,romance,2001,1.8,154231
movie5801,horror,2019,3.7,103133
movie5802,sci-fi,2010,4.3,59903
movie5803,animation,2000,1.8,104232
movie5804,drama,2016,2.0,142553
movie5805,action,2023,3.4,136764
movie5806,romance,2001,3.5,89303
movie5807,horror,2003,4.1,38516
movie5808,sci-fi,2006,1.3,43256
movie5809,animation,2009,3.1,16842
movie5810,animation,1993,4.0,12416
movie5811,animation,1992,4.0,74679
movie5812,comedy,2011,1.2,24996
movie5813,horror,1991,1.2,125654
movie5814,romance,2003,1.7,132465
movie5815,thriller,1997,2.4,25893
movie5816,drama,2006,2.4,13099
movie5817,romance,2021,1.4,138996
movie5818,sci-fi,2005,1.8,170980
movie5819,comedy,2016,3.8,49092
movie5820,drama,2017,1.3,102380
movie5821,action,1993,4.6,34980
movie5822,thriller,2003,3.3,43012
movie5823,comedy,2020,1.9,9137
movie5824,thriller,2019,2.7,96920
movie5825,comedy,1993,4.2,172558
movie5826,thriller,2002,3.5,183595
movie5827,romance,1991,4.4,80659
movie5828,drama,2001,2.3,94399
movie5829,drama,2004,1.1,127003
movie5830,romance,2010,1.0,150966
movie5831,sci-fi,2000,2.6,170209
movie5832,thriller,2006,3.2,166703
movie5833,comedy,1995,2.2,197036
movie5834,drama,2019,1.5,66755
movie5835,romance,2006,1.7,121577
movie5836,animation,1990,4.8,29403
movie5837,horror,2003,3.8,8954
movie5838,romance,2021,1.5,155390
movie5839,thriller,2008,4.3,73099
movie5840,drama,1992,4.8,57877
movie5841,comedy,2024,4.6,137123
movie5842,horror,2002,2.4,10137
movie5843,horror,2009,2.0,88443
movie5844,horror,1998,2.6,63305
movie5845,comedy,2001,1.3,102655
movie5846,thriller,2023,3.3,28072
movie5847,thriller,2003,1.2,67561
movie5848,comedy,2007,1.6,103997
movie5849,action,2008,2.5,20159
movie5850,romance,2009,4.0,34415
movie5851,action,2022,1.5,58127
movie5852,horror,2002,4.9,187415
movie5853,horror,1993,3.5,121196
movie5854,animation,2015,1.9,107158
movie5855,horror,1993,3.1,160657
movie5856,horror,2017,5.0,51606
movie5857,thriller,1990,3.8,183432
movie5858,action,2018,4.2,49707
movie5859,sci-fi,2013,1.7,125421
movie5860,animation,2001,3.7,128372
movie5861,horror,2021,4.9,5714
movie5862,sci-fi,2012,2.4,8611
movie5863,animation,2012,2.0,34688
movie5864,romance,2019,4.9,143288
movie5865,thriller,2009,2.1,87370
movie5866,action,2022,2.1,165644
movie5867,thriller,1995,4.3,160140
movie5868,action,2015,4.3,103105
movie5869,thriller,1991,3.1,138099
movie5870,romance,1993,4.1,173309
movie5871,comedy,2008,3.4,45359
movie5872,romance,2014,4.1,199261
movie5873,sci-fi,1997,3.9,148918
movie5874,thriller,2010,2.4,146914
movie5875,sci-fi,2024,1.6,86862
movie5876,action,2023,2.6,57802
movie5877,thriller,2006,1.1,171162
movie5878,comedy,2014,4.3,13594
movie5879,drama,1993,3.2,191393
movie5880,thriller,2016,2.4,86473
movie5881,sci-fi,2019,1.7,88018
movie5882,comedy,2020,1.6,93135
movie5883,thriller,2023,3.2,135541
movie5884,sci-fi,2022,2.0,92837
movie5885,romance,2013,1.3,117429
movie5886,thriller,2000,4.5,175363
movie5887,animation,2011,3.2,87810
movie5888,sci-fi,2022,3.8,85463
movie5889,horror,1995,2.6,71987
movie5890,drama,1991,2.0,177815
movie5891,thriller,2010,3.6,49398
movie5892,sci-fi,2012,2.3,85443
movie5893,drama,2021,2.6,72995
movie5894,thriller,2023,3.2,24072
movie5895,drama,2001,3.3,53850
movie5896,thriller,2021,3.8,169846
movie5897,drama,1990,3.7,159392
movie5898,drama,2002,1.1,66364
movie5899,romance,2010,4.5,123184
movie5900,animation,2022,3.2,28001
movie5901,horror,2021,1.8,128365
movie5902,drama,2011,4.0,194211
movie5903,drama,2010,5.0,91641
movie5904,thriller,1994,2.3,164551
movie5905,sci-fi,1991,1.4,26787
movie5906,romance,1996,4.3,73428
movie5907,comedy,2000,1.5,166200
movie5908,thriller,2021,1.8,143413
movie5909,comedy,2002,2.7,29724
movie5910,romance,2016,3.0,16331
movie5911,action,2016,2.5,34811
movie5912,animation,1994,2.6,80811
movie5913,horror,2015,4.9,110780
movie5914,drama,2010,2.4,155794
movie5915,animation,2011,3.0,13406
movie5916,comedy,2005,3.4,110213
movie5917,animation,1995,4.5,173412
movie5918,action,2000,2.3,36447
movie5919,comedy,2009,2.6,161240
movie5920,animation,2015,2.0,118407
movie5921,drama,1999,2.7,45458
movie5922,horror,2009,1.4,53608
movie5923,romance,2010,4.1,123401
movie5924,romance,2013,2.8,130110
movie5925,horror,1995,3.6,41956
movie5926,thriller,2004,2.7,55739
movie5927,romance,2007,4.4,189925
movie5928,drama,2019,1.6,188125
movie5929,animation,2012,2.7,180120
movie5930,animation,2016,3.5,70177
movie5931,horror,2021,4.0,109735
movie5932,drama,2009,1.0,75363
movie5933,comedy,2022,4.6,15651
movie5934,horror,2017,4.3,40049
movie5935,thriller,2002,1.5,108193
movie5936,thriller,2006,1.9,17115
movie5937,drama,2002,3.7,182852
movie5938,thriller,2004,4.3,149375
movie5939,horror,2023,3.9,198227
movie5940,action,2009,3.4,181097
movie5941,animation,2024,1.5,151677
movie5942,romance,1990,2.0,48627
movie5943,sci-fi,2006,1.0,77590
movie5944,animation,1998,4.1,98076
movie5945,thriller,1992,3.5,46388
movie5946,animation,1998,2.5,108193
movie5947,animation,2016,3.7,119915
movie5948,horror,2019,2.6,157314
movie5949,horror,1997,1.2,105523
movie5950,romance,2002,2.9,113720
movie5951,thriller,2012,1.0,156461
movie5952,drama,2003,4.0,86659
movie5953,animation,2016,2.8,69516
movie5954,animation,2006,3.0,52586
movie5955,thriller,1997,2.1,89987
movie5956,drama,2015,1.1,128785
movie5957,horror,2008,3.6,115178
movie5958,drama,1997,3.0,69014
movie5959,animation,1991,3.4,24652
movie5960,drama,2004,3.5,99442
movie5961,horror,2000,4.2,18669
movie5962,sci-fi,2014,2.9,135358
movie5963,animation,2017,3.2,64436
movie5964,action,2003,2.5,61665
movie5965,action,2006,4.1,62061
movie5966,thriller,2019,4.8,176057
movie5967,comedy,1992,4.5,176628
movie5968,comedy,2006,3.0,188483
movie5969,romance,2019,4.8,190485
movie5970,sci-fi,2008,4.5,179891
movie5971,drama,2021,2.6,157072
movie5972,animation,2012,4.1,162764
movie5973,sci-fi,2003,3.1,140342
movie5974,action,2016,4.9,69323
movie5975,action,2012,2.1,36873
movie5976,action,2004,2.5,111318
movie5977,romance,2021,2.7,158978
movie5978,romance,2008,1.9,119199
movie5979,thriller,2009,2.5,75885
movie5980,thriller,2017,3.8,51221
movie5981,romance,2002,3.3,149189
movie5982,drama,2004,3.1,51353
movie5983,drama,2024,2.3,68517
movie5984,animation,2006,4.2,143602
movie5985,thriller,2013,1.5,44091
movie5986,thriller,1996,4.2,53634
movie5987,romance,2019,4.6,111703
movie5988,horror,2013,4.7,106486
movie5989,horror,2021,1.8,155141
movie5990,romance,2014,3.2,33017
movie5991,sci-fi,2014,4.4,22329
movie5992,comedy,1997,3.8,48336
movie5993,horror,2012,2.5,167717
movie5994,horror,1996,1.7,7039
movie5995,sci-fi,1994,3.8,50503
movie5996,animation,2016,4.1,182640
movie5997,sci-fi,2006,1.4,8806
movie5998,thriller,1999,3.5,184875
movie5999,drama,2011,3.2,191289
movie6000,thriller,2002,3.8,17568
movie6001,animation,2000,2.9,194220
movie6002,drama,2021,1.0,37980
movie6003,romance,2013,1.6,173840
movie6004,romance,2010,3.9,87880
movie6005,horror,2007,4.6,139429
movie6006,action,2022,2.9,10628
movie6007,thriller,2019,3.4,161126
movie6008,thriller,1999,2.6,190561
movie6009,sci-fi,2019,4.1,179619
movie6010,horror,2002,1.5,8339
movie6011,animation,1991,1.6,175941
movie6012,drama,2013,1.3,29985
movie6013,romance,2013,4.4,6252
movie6014,romance,2002,4.0,10591
movie6015,thriller,1992,2.8,35810
movie6016,comedy,1998,2.1,34821
movie6017,drama,2013,1.3,122853
movie6018,thriller,2003,1.9,121257
movie6019,action,2003,3.5,189467
movie6020,horror,1992,4.3,29121
movie6021,thriller,1990,4.1,44289
movie6022,sci-fi,1999,4.8,132073
movie6023,horror,2007,4.1,37493
movie6024,horror,2005,3.6,86635
movie6025,animation,2016,1.7,64626
movie6026,drama,2014,2.3,166986
movie6027,action,1999,3.2,181641
movie6028,horror,2010,1.4,103113
movie6029,horror,2015,4.0,38625
movie6030,horror,2009,3.0,68532
movie6031,action,2014,1.0,168819
movie6032,action,2002,2.2,143134
movie6033,horror,2019,1.2,91090
movie6034,comedy,1995,4.4,71723
movie6035,sci-fi,2002,2.6,69675
movie6036,drama,2023,3.1,11343
movie6037,animation,2007,4.4,50787
movie6038,sci-fi,1992,2.8,79949
movie6039,comedy,2023,2.5,196130
movie6040,romance,2023,1.7,48581
movie6041,thriller,2008,3.1,171703
movie6042,horror,2023,2.8,53580
movie6043,action,2022,4.1,111208
movie6044,sci-fi,2023,3.5,166892
movie6045,action,2023,1.1,63091
movie6046,comedy,2021,1.8,113877
movie6047,drama,2007,3.0,75681
movie6048,romance,2023,1.1,180819
movie6049,thriller,1995,4.2,65825
movie6050,romance,2011,4.0,184164
movie6051,comedy,2009,2.2,66505
movie6052,comedy,2004,3.4,105227
movie6053,horror,2011,1.3,23724
movie6054,romance,2011,3.2,132438
movie6055,romance,2014,2.4,190180
movie6056,drama,1992,4.7,92284
movie6057,comedy,1994,3.4,120558
movie6058,animation,2009,3.1,25141
movie6059,drama,1992,1.2,81497
movie6060,drama,2014,2.7,9799
movie6061,sci-fi,2022,2.0,105321
movie6062,action,1996,3.2,165387
movie6063,horror,1994,3.6,97522
movie6064,sci-fi,2011,2.0,44772
movie6065,comedy,1991,2.1,189231
movie6066,animation,2015,1.4,164596
movie6067,comedy,1990,3.7,121086
movie6068,comedy,2009,4.2,56665
movie6069,thriller,1995,4.2,76371
movie6070,thriller,2003,3.3,81257
movie6071,thriller,2009,1.5,156139
movie6072,romance,2012,1.4,99860
movie6073,comedy,2006,2.6,21837
movie6074,animation,2013,3.2,17087
movie6075,horror,2014,3.3,170624
movie6076,sci-fi,2004,4.3,158106
movie6077,sci-fi,1991,4.5,159269
movie6078,sci-fi,2022,3.0,158145
movie6079,animation,2003,2.5,130227
movie6080,sci-fi,1994,4.5,129056
movie6081,romance,2022,3.0,76863
movie6082,animation,1996,3.5,93502
movie6083,drama,2008,2.5,14511
movie6084,thriller,2007,2.0,80382
movie6085,thriller,2018,5.0,145873
movie6086,romance,1993,1.1,57983
movie6087,drama,1998,4.4,63246
movie6088,romance,2008,4.0,174493
movie6089,drama,2010,1.9,70747
movie6090,thriller,2024,2.9,184095
movie6091,drama,2022,2.2,59469
movie6092,animation,2014,2.5,162722
movie6093,sci-fi,1998,3.9,5006
movie6094,action,1996,4.0,131954
movie6095,drama,2020,1.9,198722
movie6096,action,2000,1.2,23347
movie6097,drama,2015,1.4,95994
movie6098,animation,2023,3.8,136821
movie6099,action,2016,1.7,153789
movie6100,comedy,2018,3.6,29002
movie6101,horror,2020,2.1,125030
movie6102,horror,2006,2.8,60474
movie6103,animation,2007,2.5,16285
movie6104,comedy,2001,1.7,133945
movie6105,action,2008,1.8,165763
movie6106,animation,1994,4.1,123943
movie6107,animation,1998,1.8,21948
movie6108,animation,2000,2.7,77860
movie6109,horror,2012,1.2,16519
movie6110,animation,1995,2.8,35207
movie6111,action,1994,4.7,64416
movie6112,animation,2022,5.0,54488
movie6113,sci-fi,2020,1.7,168719
movie6114,sci-fi,2017,4.1,33735
movie6115,comedy,2006,1.8,16626
movie6116,horror,2000,2.4,172042
movie6117,romance,2017,2.0,20970
movie6118,drama,2001,1.1,126600
movie6119,horror,1996,4.8,157814
movie6120,sci-fi,1990,3.2,149552
movie6121,animation,2013,4.8,28669
movie6122,drama,2002,1.6,76393
movie6123,thriller,1992,1.4,154542
movie6124,drama,2004,1.7,65784
movie6125,animation,2008,3.9,164921
movie6126,thriller,1997,3.1,146123
movie6127,comedy,2008,1.7,80237
movie6128,romance,1992,5.0,134096
movie6129,action,2015,3.4,198999
movie6130,action,2003,1.5,178538
movie6131,romance,1997,2.9,152738
movie6132,comedy,2004,1.5,99787
movie6133,action,2017,3.0,191831
movie6134,romance,2018,4.7,117688
movie6135,romance,2013,2.5,166574
movie6136,romance,1993,2.8,147995
movie6137,sci-fi,2014,2.0,20151
movie6138,comedy,2018,4.4,56022
movie6139,thriller,1991,1.9,82099
movie6140,thriller,2010,3.1,6786
movie6141,sci-fi,2011,3.1,156454
movie6142,horror,2016,2.6,76755
movie6143,sci-fi,2010,3.2,49035
movie6144,comedy,2018,1.5,38348
movie6145,thriller,2002,3.2,19001
movie6146,sci-fi,1994,2.9,173831
movie6147,action,1990,1.9,43079
movie6148,thriller,1992,4.6,6332
movie6149,sci-fi,2013,2.2,142301
movie6150,horror,2016,3.5,106042
movie6151,action,1996,3.4,189599
movie6152,horror,2006,3.8,144605
movie6153,horror,2015,3.9,172979
movie6154,drama,1991,1.8,194319
movie6155,action,1990,2.8,134304
movie6156,comedy,2002,4.1,144281
movie6157,romance,1992,1.2,76746
movie6158,thriller,1999,1.3,144618
movie6159,action,2001,1.3,122203
movie6160,animation,1994,3.0,172245
movie6161,horror,2010,1.4,137237
movie6162,comedy,1994,1.6,145449
movie6163,drama,2011,3.4,23626
movie6164,thriller,2002,4.1,108679
movie6165,drama,2013,2.4,191803
movie6166,action,1997,1.8,181266
movie6167,animation,1996,2.2,70183
movie6168,animation,2001,1.5,143184
movie6169,thriller,2003,1.3,106823
movie6170,horror,1992,1.2,117587
movie6171,drama,2015,1.6,148308
movie6172,action,2001,2.4,105120
movie6173,horror,2024,3.3,174153
movie6174,comedy,2000,4.7,173176
movie6175,animation,2006,3.9,66904
movie6176,thriller,2010,1.7,20706
movie6177,romance,1998,2.6,58640
movie6178,action,1994,1.3,23963
movie6179,drama,1998,1.5,86043
movie6180,action,2021,1.2,36796
movie6181,animation,2014,4.4,175400
movie6182,sci-fi,2001,3.9,156092
movie6183,romance,2016,2.9,136496
movie6184,thriller,2023,3.8,9159
movie6185,animation,2011,3.4,188115
movie6186,sci-fi,2018,1.4,187525
movie6187,drama,2014,4.5,182764
movie6188,horror,2003,2.4,121622
movie6189,comedy,2018,4.9,117577
movie6190,horror,2004,1.9,148021
movie6191,thriller,1993,3.6,30109
movie6192,comedy,2004,2.7,120949
movie6193,romance,2001,1.8,96843
movie6194,drama,2010,3.2,41909
movie6195,action,2003,3.0,135913
movie6196,action,1998,1.6,148992
movie6197,thriller,2014,1.9,124251
movie6198,action,2003,3.2,137541
movie6199,thriller,2007,3.2,154398
movie6200,romance,2015,1.8,5197
movie6201,action,2019,3.1,190573
movie6202,romance,2011,2.4,78954
movie6203,sci-fi,2013,2.3,90613
movie6204,animation,2014,2.0,74938
movie6205,animation,2001,4.4,109494
movie6206,horror,2003,3.1,113932
movie6207,action,2001,1.2,195555
movie6208,animation,1990,3.9,106947
movie6209,drama,1993,1.5,102463
movie6210,romance,2005,2.7,109200
movie6211,animation,2008,3.6,80036
movie6212,sci-fi,2024,4.7,127727
movie6213,sci-fi,1991,2.7,124459
movie6214,romance,1992,2.2,78188
movie6215,drama,2023,4.6,44130
movie6216,drama,2002,4.9,156749
movie6217,thriller,1995,3.2,173202
movie6218,romance,2022,4.7,150236
movie6219,horror,1990,2.1,121609
movie6220,thriller,1998,3.9,185202
movie6221,horror,2007,3.1,119698
movie6222,romance,2014,3.3,37070
movie6223,thriller,2010,3.4,177702
movie6224,animation,2011,3.6,54683
movie6225,drama,2003,3.2,61372
movie6226,comedy,2018,1.2,198334
movie6227,horror,2008,4.6,132029
movie6228,animation,2006,1.2,66941
movie6229,romance,2003,2.6,72168
movie6230,comedy,2011,1.3,151071
movie6231,thriller,2000,3.8,133832
movie6232,animation,2008,4.2,83840
movie6233,action,1997,2.8,146697
movie6234,animation,2001,3.1,189425
movie6235,comedy,2023,2.5,74029
movie6236,comedy,1995,2.3,142871
movie6237,action,1990,4.4,115747
movie6238,romance,2022,2.3,144313
movie6239,drama,2010,3.9,154228
movie6240,action,2013,3.5,174995
movie6241,sci-fi,2017,1.7,45227
movie6242,romance,2021,4.0,63630
movie6243,horror,1994,4.2,106227
movie6244,action,2015,4.6,128243
movie6245,comedy,1999,1.6,59293
movie6246,action,2003,3.7,116059
movie6247,horror,2018,1.1,159440
movie6248,sci-fi,1991,3.4,80762
movie6249,comedy,2020,3.5,87876
movie6250,horror,2020,3.0,38618
movie6251,comedy,2017,1.2,104498
movie6252,comedy,1993,3.3,151245
movie6253,horror,2020,1.9,57632
movie6254,horror,2019,1.4,69323
movie6255,animation,2020,4.1,73041
movie6256,horror,2015,3.9,23749
movie6257,action,2013,4.5,47074
